Filename;Filetype;Exif.Image.Make;Exif.Image.Model;Exif.Image.Orientation;Exif.Image.XResolution;Exif.Image.YResolution;Exif.Image.ResolutionUnit;Exif.Image.Software;Exif.Image.DateTime;Exif.Image.YCbCrPositioning;Exif.Image.ExifTag;Exif.Photo.ExposureTime;Exif.Photo.FNumber;Exif.Photo.ISOSpeedRatings;Exif.Photo.ExifVersion;Exif.Photo.DateTimeOriginal;Exif.Photo.DateTimeDigitized;Exif.Photo.ComponentsConfiguration;Exif.Photo.ShutterSpeedValue;Exif.Photo.ExposureBiasValue;Exif.Photo.MeteringMode;Exif.Photo.LightSource;Exif.Photo.Flash;Exif.Photo.FocalLength;Exif.Photo.FlashpixVersion;Exif.Photo.ColorSpace;Exif.Photo.PixelXDimension;Exif.Photo.PixelYDimension;Exif.Photo.InteroperabilityTag;Exif.Iop.InteroperabilityIndex;Exif.Iop.InteroperabilityVersion;Exif.Photo.CustomRendered;Exif.Photo.ExposureMode;Exif.Photo.WhiteBalance;Exif.Photo.DigitalZoomRatio;Exif.Photo.SceneCaptureType;Exif.Photo.SubjectDistanceRange;Exif.Thumbnail.Compression;Exif.Thumbnail.Orientation;Exif.Thumbnail.XResolution;Exif.Thumbnail.YResolution;Exif.Thumbnail.ResolutionUnit;Exif.Thumbnail.JPEGInterchangeFormat;Exif.Thumbnail.JPEGInterchangeFormatLength;Exif.Image.Flash;Exif.Image.LightSource;Exif.Image.MeteringMode;Exif.Image.0xa403;Exif.Image.ImageLength;Exif.Image.FNumber;Exif.Image.FocalLength;Exif.Image.ImageWidth;Exif.Photo.0x0201;Exif.Photo.0x0202;Exif.Image.ExposureTime;Exif.Image.0xa404;Exif.Image.ExposureBiasValue
DSC_0087.JPG;jpg;Sony Ericsson;MK16i;1;72/1;72/1;2;4.0.2.A.0.62_2d_f100;2012:08:26 20:01:18;1;212;10/320;26/10;125;48 50 50 48;2012:08:26 20:01:18;2012:08:26 20:01:18;1 2 3 0;500/100;0/3;2;0;24;410/100;48 49 48 48;1;3264;2448;594;R98;48 49 48 48;0;0;0;100/100;0;0;6;1;72/1;72/1;2;730;7777;;;;;;;;;;;;;
DSC_0088.JPG;jpg;Sony Ericsson;MK16i;1;72/1;72/1;2;4.0.2.A.0.62_2d_f100;2012:09:02 14:42:23;1;212;10/6400;26/10;80;48 50 50 48;2012:09:02 14:42:23;2012:09:02 14:42:23;1 2 3 0;932/100;0/3;2;0;24;410/100;48 49 48 48;1;3264;2448;594;R98;48 49 48 48;0;0;0;100/100;0;0;6;1;72/1;72/1;2;730;3854;;;;;;;;;;;;;
DSC_0090.JPG;jpg;Sony Ericsson;MK16i;1;72/1;72/1;2;4.0.2.A.0.62_2d_f100;2012:09:16 16:28:37;1;212;10/320;26/10;125;48 50 50 48;2012:09:16 16:28:37;2012:09:16 16:28:37;1 2 3 0;500/100;0/3;2;0;24;410/100;48 49 48 48;1;3264;2448;594;R98;48 49 48 48;0;0;0;100/100;0;0;6;1;72/1;72/1;2;730;8364;;;;;;;;;;;;;
DSC_0092.JPG;jpg;Sony Ericsson;MK16i;1;72/1;72/1;2;4.0.2.A.0.62_2d_f100;2012:09:16 16:32:12;1;212;10/320;26/10;125;48 50 50 48;2012:09:16 16:32:12;2012:09:16 16:32:12;1 2 3 0;500/100;0/3;2;0;24;410/100;48 49 48 48;1;3264;2448;594;R98;48 49 48 48;0;0;0;100/100;0;0;6;1;72/1;72/1;2;730;7294;;;;;;;;;;;;;
DSC_0098.JPG;jpg;Sony Ericsson;MK16i;1;72/1;72/1;2;4.0.2.A.0.62_2d_f100;2012:09:17 09:50:08;1;212;10/320;26/10;200;48 50 50 48;2012:09:17 09:50:08;2012:09:17 09:50:08;1 2 3 0;500/100;0/3;2;0;24;410/100;48 49 48 48;1;3264;2448;594;R98;48 49 48 48;0;0;0;100/100;0;0;6;1;72/1;72/1;2;730;3490;;;;;;;;;;;;;
DSC_0099.JPG;jpg;Sony Ericsson;MK16i;1;72/1;72/1;2;4.0.2.A.0.62_2d_f100;2012:09:23 14:16:58;1;212;10/1250;26/10;80;48 50 50 48;2012:09:23 14:16:58;2012:09:23 14:16:58;1 2 3 0;696/100;0/3;2;0;24;410/100;48 49 48 48;1;3264;2448;594;R98;48 49 48 48;0;0;0;100/100;0;0;6;1;72/1;72/1;2;730;6128;;;;;;;;;;;;;
DSC_0100.JPG;jpg;Sony Ericsson;MK16i;1;72/1;72/1;2;4.0.2.A.0.62_2d_f100;2012:09:23 14:18:23;1;212;10/1250;26/10;80;48 50 50 48;2012:09:23 14:18:23;2012:09:23 14:18:23;1 2 3 0;696/100;0/3;2;0;24;410/100;48 49 48 48;1;3264;2448;594;R98;48 49 48 48;0;0;0;100/100;0;0;6;1;72/1;72/1;2;730;5744;;;;;;;;;;;;;
DSC_0101.JPG;jpg;Sony Ericsson;MK16i;1;72/1;72/1;2;4.0.2.A.0.62_2d_f100;2012:09:23 14:19:05;1;212;10/320;26/10;80;48 50 50 48;2012:09:23 14:19:05;2012:09:23 14:19:05;1 2 3 0;500/100;0/3;255;0;24;410/100;48 49 48 48;1;3264;2448;594;R98;48 49 48 48;0;0;0;100/100;0;0;6;1;72/1;72/1;2;730;7931;;;;;;;;;;;;;
DSC_0102.JPG;jpg;Sony Ericsson;MK16i;1;72/1;72/1;2;4.0.2.A.0.62_2d_f100;2012:09:23 14:23:04;1;212;10/1250;26/10;160;48 50 50 48;2012:09:23 14:23:04;2012:09:23 14:23:04;1 2 3 0;696/100;0/3;2;0;24;410/100;48 49 48 48;1;3264;2448;594;R98;48 49 48 48;0;0;0;100/100;0;0;6;1;72/1;72/1;2;730;6513;;;;;;;;;;;;;
DSC_0103.JPG;jpg;Sony Ericsson;MK16i;1;72/1;72/1;2;4.0.2.A.0.62_2d_f100;2012:09:23 14:23:55;1;212;10/640;26/10;80;48 50 50 48;2012:09:23 14:23:55;2012:09:23 14:23:55;1 2 3 0;600/100;0/3;255;0;24;410/100;48 49 48 48;1;3264;2448;594;R98;48 49 48 48;0;0;0;100/100;0;0;6;1;72/1;72/1;2;730;6271;;;;;;;;;;;;;
DSC_0104.JPG;jpg;Sony Ericsson;MK16i;1;72/1;72/1;2;4.0.2.A.0.62_2d_f100;2012:09:23 14:42:12;1;212;10/320;26/10;250;48 50 50 48;2012:09:23 14:42:12;2012:09:23 14:42:12;1 2 3 0;500/100;0/3;2;0;25;410/100;48 49 48 48;1;3264;2448;594;R98;48 49 48 48;0;0;0;100/100;0;0;6;1;72/1;72/1;2;730;7928;;;;;;;;;;;;;
DSC_0105.JPG;jpg;Sony Ericsson;MK16i;1;72/1;72/1;2;4.0.2.A.0.62_2d_f100;2012:09:23 14:43:23;1;212;10/160;26/10;320;48 50 50 48;2012:09:23 14:43:23;2012:09:23 14:43:23;1 2 3 0;400/100;0/3;2;0;25;410/100;48 49 48 48;1;3264;2448;594;R98;48 49 48 48;0;0;0;100/100;0;0;6;1;72/1;72/1;2;730;8744;;;;;;;;;;;;;
DSC_0107.JPG;jpg;Sony Ericsson;MK16i;1;72/1;72/1;2;4.0.2.A.0.62_2d_f100;2012:09:29 14:31:20;1;212;10/2500;26/10;80;48 50 50 48;2012:09:29 14:31:20;2012:09:29 14:31:20;1 2 3 0;796/100;0/3;2;0;24;410/100;48 49 48 48;1;3264;2448;594;R98;48 49 48 48;0;0;0;100/100;0;0;6;1;72/1;72/1;2;730;6943;;;;;;;;;;;;;
DSC_0109.JPG;jpg;Sony Ericsson;MK16i;1;;;;;['\x08', 'Y????)j????QZ6?g??1'];;298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;0;2;0;1973;2037280595/1769096480;1841294447/1780843432;8300;328;0;65535;2037280595/1769096480;2037280595/1769096480
